leading_item_id,following_item_id,y_true,y_pred,abs_error,rel_error,is_overestimate,is_fp,corr,lag,leader_mean,follower_mean,leader_cv,follower_cv,mean_ratio,is_fn
JBVHSUWY,PYZMVUWD,29424,27723,1701,0.05780995106035889,False,,0.4046319143633281,6.0,468399.7105263158,19335.083333333332,0.7486997552441048,1.0104161642294807,0.04127902494134236,
NZKBIBNU,XIPPENFQ,40763,0,40763,1.0,False,,,,,,,,,True
DUCMGGNW,FRHNWLNI,1227528,1551815,324287,0.2641789026401027,True,,-0.429220715684509,6.0,1357808.6315789474,1322805.0263157894,0.4104911166492561,0.35679630369469284,0.9742205164637571,
NAQIHUKZ,DBWLZWNK,259697,0,259697,1.0,False,,,,,,,,,True
ZCELVYQU,BEZYMBBT,5437047,0,5437047,1.0,False,,,,,,,,,True
QVLMOEYE,FWUCPMMW,0,28161,28161,1.0,True,True,,,,,,,,
LRVGFDFM,XUOIQPFL,3141828,3795434,653606,0.20803366702442017,True,,0.47472014295096643,1.0,19597624.63157895,4762489.263157895,0.9876642997453272,0.3834218558464716,0.24301359744812037,
MBSBZBXA,ROACSLMG,1886311,1955164,68853,0.036501404063274824,True,,-0.3669336227100627,5.0,3549002.5789473685,2142149.8947368423,0.5416975162119719,0.19373330772308928,0.6035920930134129,
YSYHGLQK,OXKURKXR,198451,69233,129218,0.6511330252807997,False,,-0.39394950835933706,4.0,2292.942857142857,130758.57894736843,1.017412058970298,0.5868072200371253,57.02653188239561,
ZXERAXWP,MIRCVAMV,23895,28989,5094,0.21318267419962336,True,,-0.4362968842414361,3.0,9971.0,80421.0,0.5939184632657805,1.4964591179751747,8.065489920770233,
NAQIHUKZ,BEZYMBBT,0,3400574,3400574,1.0,True,True,,,,,,,,
DBWLZWNK,GYHKIVQT,24133496,18210514,5922982,0.24542577668813503,False,,0.45461347274328295,2.0,518086.6052631579,36061995.10526316,0.5285837933334413,0.3447929440653561,69.60611360902828,
STZDBITS,OJIFIHMZ,4140171,2223192,1916979,0.4630192810876652,False,,0.39692507433370283,1.0,25108831.39473684,3211210.6052631577,0.4279690443993862,0.553223370594771,0.1278916790184139,
OJIFIHMZ,UXSPKBJR,648436,429237,219199,0.33804261330339463,False,,0.39491062051281417,6.0,3211210.6052631577,741563.1578947369,0.553223370594771,0.7219038310705108,0.23092946836913114,
ATLDMDBO,YSYHGLQK,0,27116,27116,1.0,True,True,,,,,,,,
APQGTRMF,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,0.35429318113458463,6.0,296222.2972972973,1357808.6315789474,0.6760383768143915,0.4104911166492561,4.583748907382929,
DUCMGGNW,RAWUKQMJ,3106334,3816495,710161,0.22861707723638217,True,,0.4209040806414985,3.0,1357808.6315789474,4281800.02631579,0.4104911166492561,0.2084471778350136,3.1534635490839653,
FCYBOAXC,XMKRPGLB,0,727224,727224,1.0,True,True,,,,,,,,
ZGJXVMNI,MBSBZBXA,6483620,0,6483620,1.0,False,,,,,,,,,True
FQCLOEXA,SAAYMURU,9488,75906,66418,1.0,True,,0.4364975268726323,5.0,1511813.6578947369,26048.026315789473,0.256899688425636,0.8752669370304266,0.017229654051453953,
WHPUAOID,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,0.3675215582604461,3.0,58193.81081081081,1357808.6315789474,0.9912656571287116,0.4104911166492561,23.332526477656003,
VBYCLTYZ,JPBRUTWP,5598417,5703396,104979,0.01875155066155308,True,,0.5763328116024089,2.0,498229.3157894737,6293026.2894736845,0.5780085177077264,0.21864187296933466,12.630782834410322,
OJIFIHMZ,JBVHSUWY,0,236789,236789,1.0,True,True,,,,,,,,
WBLJNPZQ,ZGJXVMNI,2915914,1896222,1019692,0.3496989280205109,False,,-0.47897642128686246,1.0,357645.9736842105,2174920.8421052634,0.5613956226850155,0.3916190062822348,6.081211595088852,
CCLHWFWF,JPBRUTWP,5598417,5792057,193640,0.03458834881360213,True,,0.4529689979095842,2.0,25782245.02631579,6293026.2894736845,0.43365340668838326,0.21864187296933466,0.2440837205235785,
BTMOEMEP,BSRMSVTC,426540,238025,188515,0.44196323908660384,False,,0.5161721144845492,5.0,16769950.842105264,545620.6052631579,0.6360492144631922,1.1067018305691183,0.032535611487496875,
XIFHSOWQ,SAHWCZNH,1331058,1578028,246970,0.1855441310596533,True,,0.498422523244523,2.0,209381.6052631579,2158882.052631579,1.5218381630044358,0.5873070613632748,10.310753181580697,
WBLJNPZQ,JERHKLYW,23428,30293,6865,0.2930254396448694,True,,0.44576877912465507,5.0,357645.9736842105,7123.710526315789,0.5613956226850155,0.9662048632128616,0.01991832999804938,
JBVHSUWY,QJQJSWFU,132206,0,132206,1.0,False,,,,,,,,,True
JPBRUTWP,UXSPKBJR,648436,428198,220238,0.3396449302629712,False,,0.36436196170682345,2.0,6293026.2894736845,741563.1578947369,0.21864187296933466,0.7219038310705108,0.11783887811419858,
SDWAYPIK,QJQJSWFU,132206,132669,463,0.0035021103429496393,True,,0.40999871018085987,1.0,10909752.394736841,178354.07894736843,0.5558296828578599,0.4868774680804306,0.016348132615128026,
UGEQLMXM,LSOIUSXD,45070,64550,19480,0.4322165520301753,True,,0.5275151414737692,1.0,159171.36842105264,123142.0,0.7219521884909037,0.6448263592309759,0.7736441623989503,
BSRMSVTC,STZDBITS,21337883,51432024,30094141,1.0,True,,0.4695215280784045,5.0,545620.6052631579,25108831.39473684,1.1067018305691183,0.4279690443993862,46.018847441853154,
ZGJXVMNI,KJNSOAHR,8726741,8967377,240636,0.027574555037212633,True,,0.44158568656681313,4.0,2174920.8421052634,6250392.315789473,0.3916190062822348,0.6934130836048472,2.8738481855455786,
OGAFEHLU,XIFHSOWQ,24747,0,24747,1.0,False,,,,,,,,,True
VBYCLTYZ,UIFPPCLR,45158,0,45158,1.0,False,,,,,,,,,True
JPBRUTWP,JBVHSUWY,55424,235120,179696,1.0,True,,0.44687778685948154,2.0,6293026.2894736845,468399.7105263158,0.21864187296933466,0.7486997552441048,0.0744315515270937,
QVLMOEYE,APQGTRMF,20741,29624,8883,0.4282821464731691,True,,0.5014310643172334,1.0,2064349.6315789474,296222.2972972973,0.637311521442272,0.6760383768143915,0.14349424766323493,
OKMBFVKS,ELQGMQWE,730774,412971,317803,0.4348854775895147,False,,-0.4566372140666986,5.0,2435471.1578947366,349994.84210526315,0.12993836350968646,0.4098690167706989,0.1437072416032242,
FITUEHWN,FDXPMYGF,9380,20026,10646,1.0,True,,0.45401258607278605,6.0,59190.0,5811.428571428572,0.6491689850212896,2.0790378320739147,0.09818260806603432,
FQCLOEXA,SAHWCZNH,1331058,1542782,211724,0.1590644434727863,True,,-0.5747731136687051,2.0,1511813.6578947369,2158882.052631579,0.256899688425636,0.5873070613632748,1.4280080361477296,
APQGTRMF,YSYHGLQK,2624,28155,25531,1.0,True,,-0.5270792327435373,2.0,296222.2972972973,2292.942857142857,0.6760383768143915,1.017412058970298,0.007740615335386428,
XIIEJNEE,BUZIIBYG,18706643,19738740,1032097,0.0551727533368761,True,,0.5264978445558117,2.0,151017.91666666666,17240342.57894737,4.218403593916532,0.13079974136664493,114.16090858279422,
JBVHSUWY,LLHREMKS,19970,241507,221537,1.0,True,,0.4311215314729569,5.0,468399.7105263158,55960.78947368421,0.7486997552441048,1.320620799457153,0.11947229730523116,
VMAQSTJE,LSOIUSXD,0,64550,64550,1.0,True,True,,,,,,,,
WHPUAOID,YSYHGLQK,0,28155,28155,1.0,True,True,,,,,,,,
WBLJNPZQ,BTMOEMEP,16411238,9061594,7349644,0.44784214329229766,False,,0.406624200448657,1.0,357645.9736842105,16769950.842105264,0.5613956226850155,0.6360492144631922,46.88980745219453,
HCDTGMST,XIFHSOWQ,24747,77719,52972,1.0,True,,0.5398055037049924,3.0,83280.03125,209381.6052631579,1.3257006983212078,1.5218381630044358,2.5141874002737947,
AANGBULD,SAAYMURU,9488,77719,68231,1.0,True,,0.45147072767846114,5.0,99983.34615384616,26048.026315789473,1.3148520417131202,0.8752669370304266,0.26052365036582104,
FRHNWLNI,KJNSOAHR,0,8919687,8919687,1.0,True,True,,,,,,,,
LPHPPJUG,ZKENOUDA,319283,291942,27341,0.08563249530980353,False,,0.5410096971076084,4.0,1139928.605263158,135919.15789473685,0.16576901556119567,1.1003549375667574,0.11923479879984174,
WPQXWHYO,ZCELVYQU,0,210316,210316,1.0,True,True,,,,,,,,
ZKENOUDA,ZGJXVMNI,2915914,1890726,1025188,0.351583757271305,False,,0.40580608906657717,2.0,135919.15789473685,2174920.8421052634,1.1003549375667574,0.3916190062822348,16.00157678867934,
ELQGMQWE,FTSVTTSR,114245,190738,76493,0.6695522779990372,True,,0.5399998505972016,4.0,349994.84210526315,184544.0810810811,0.4098690167706989,1.3647723322174365,0.5272765734804123,
OGAFEHLU,LPHPPJUG,940696,1164412,223716,0.23781965693486526,True,,-0.36546175926686564,4.0,2741306.214285714,1139928.605263158,1.3992621979723767,0.16576901556119567,0.415834101029163,
OGAFEHLU,ATLDMDBO,29354408,42206028,12851620,0.4378088633230144,True,,0.6601159698811442,6.0,2741306.214285714,62675611.921052635,1.3992621979723767,0.5315019670218069,22.86341146218269,
BEZYMBBT,DUCMGGNW,0,2126401,2126401,1.0,True,True,,,,,,,,
DDEXPPXU,FTSVTTSR,114245,190738,76493,0.6695522779990372,True,,0.42809008675056637,6.0,19869.447368421053,184544.0810810811,0.7525659508825292,1.3647723322174365,9.287831596885832,
JPBRUTWP,DUCMGGNW,1318558,2124731,806173,0.6114050348941799,True,,0.3775032795590368,6.0,6293026.2894736845,1357808.6315789474,0.21864187296933466,0.4104911166492561,0.21576401704377868,
SDWAYPIK,RCBZUSIM,210,22362,22152,1.0,True,,0.4994670112155541,3.0,10909752.394736841,13465.342105263158,0.5558296828578599,0.7755831534472368,0.0012342481862154088,
AXULOHBQ,GYHKIVQT,24133496,18267552,5865944,0.24306233957981058,False,,0.3890021004351786,1.0,98606.34210526316,36061995.10526316,0.7325974436669059,0.3447929440653561,365.71679199667153,
XMKRPGLB,ROACSLMG,1886311,1951481,65170,0.03454891584685664,True,,0.45546237238190396,3.0,1094585.2368421052,2142149.8947368423,0.6049490757656183,0.19373330772308928,1.9570425606296107,
HCDTGMST,ATLDMDBO,29354408,42045900,12691492,0.4323538733944149,True,,-0.41043435442869575,1.0,83280.03125,62675611.921052635,1.3257006983212078,0.5315019670218069,752.5887176111337,
AANGBULD,APQGTRMF,20741,29624,8883,0.4282821464731691,True,,-0.46108622317842946,5.0,99983.34615384616,296222.2972972973,1.3148520417131202,0.6760383768143915,2.9627163792007396,
ATLDMDBO,DNMPSKTB,4917328,4472641,444687,0.09043264960157224,False,,0.6764546858819157,6.0,62675611.921052635,6894369.368421053,0.5315019670218069,0.32496018350038297,0.11000083057992842,
JSLXRQOK,KJNSOAHR,8726741,9104897,378156,0.043333015154225385,True,,0.5446774034471691,3.0,16689.61111111111,6250392.315789473,1.9627331870433546,0.6934130836048472,374.50796631374317,
UXSPKBJR,OJIFIHMZ,4140171,2226674,1913497,0.4621782530238485,False,,0.4215939003469354,3.0,741563.1578947369,3211210.6052631577,0.7219038310705108,0.553223370594771,4.330326515113877,
ZGJXVMNI,DDEXPPXU,8390,36173,27783,1.0,True,,0.4838332870257807,5.0,2174920.8421052634,19869.447368421053,0.3916190062822348,0.7525659508825292,0.009135710589442868,
RAWUKQMJ,ZGJXVMNI,2915914,1894410,1021504,0.3503203455245937,False,,-0.5065317922981574,5.0,4281800.02631579,2174920.8421052634,0.2084471778350136,0.3916190062822348,0.5079454502167962,
KEUWZRKO,WPQXWHYO,12457225,11069121,1388104,0.11142963220139317,False,,-0.605369432146761,1.0,584342.9210526316,9272052.5,1.0397840904396993,0.2482958043423005,15.867484940687541,
WBLJNPZQ,AXULOHBQ,90027,66076,23951,0.2660424094993724,False,,0.38510945529928164,6.0,357645.9736842105,98606.34210526316,0.5613956226850155,0.7325974436669059,0.2757093588653937,
XIFHSOWQ,ZXERAXWP,12817,23758,10941,0.8536318951392682,True,,-0.42424514391305157,4.0,209381.6052631579,9971.0,1.5218381630044358,0.5939184632657805,0.04762118423663869,
XIPPENFQ,AHMDUILJ,157401,126146,31255,0.1985692594075006,False,,0.39046992325287655,1.0,155567.76315789475,127959.47368421052,0.5515252552944861,0.37158072226629424,0.8225320663275014,
IGDVVKUD,BLANHGYY,4000,29359,25359,1.0,True,,0.4551820816554875,3.0,17738.58064516129,18061.291666666668,2.098909721465533,1.4559018088890414,1.0181926067232108,
BEZYMBBT,YSYHGLQK,2624,26343,23719,1.0,True,,-0.35540099593087154,1.0,5047690.815789473,2292.942857142857,0.18652966192717593,1.017412058970298,0.0004542558054408557,
GKQIJYDH,JBVHSUWY,0,235120,235120,1.0,True,True,,,,,,,,
JPBRUTWP,YSYHGLQK,0,27116,27116,1.0,True,True,,,,,,,,
KJNSOAHR,DBWLZWNK,0,214573,214573,1.0,True,True,,,,,,,,
RAWUKQMJ,BLANHGYY,4000,27546,23546,1.0,True,,0.3655444076487998,5.0,4281800.02631579,18061.291666666668,0.2084471778350136,1.4559018088890414,0.0042181539435897555,
WPQXWHYO,PYZMVUWD,29424,29419,5,0.00016992930940728658,False,,-0.4379968862014542,4.0,9272052.5,19335.083333333332,0.2482958043423005,1.0104161642294807,0.0020853077927819466,
BJALXPFS,SUOYXCHP,0,69233,69233,1.0,True,,-0.37675311613175005,5.0,165578.34210526315,46826.205882352944,0.5636787734890155,2.21371950294329,0.2828039300730775,
SUOYXCHP,WPQXWHYO,12457225,11057811,1399414,0.11233753905865873,False,,-0.4192350916378949,3.0,46826.205882352944,9272052.5,2.21371950294329,0.2482958043423005,198.00990332839012,
WQMVCOEM,XIFHSOWQ,24747,77719,52972,1.0,True,,-0.4410170591666906,1.0,158158.1052631579,209381.6052631579,0.7793146867012294,1.5218381630044358,1.323875276039566,
VWMBASNE,FITUEHWN,121831,0,121831,1.0,False,,,,,,,,,True
OKMBFVKS,FQCLOEXA,1505537,1585292,79755,0.052974453633487587,True,,-0.4264678906414646,3.0,2435471.1578947366,1511813.6578947369,0.12993836350968646,0.256899688425636,0.6207479209901934,
LRVGFDFM,JPBRUTWP,5598417,5704320,105903,0.018916597316705776,True,,0.6558873228949268,2.0,19597624.63157895,6293026.2894736845,0.9876642997453272,0.21864187296933466,0.3211116861241089,
ATLDMDBO,FRHNWLNI,0,1550775,1550775,1.0,True,True,,,,,,,,
BJALXPFS,ZGJXVMNI,2915914,1896222,1019692,0.3496989280205109,False,,-0.39350119594737126,1.0,165578.34210526315,2174920.8421052634,0.5636787734890155,0.3916190062822348,13.135297856301765,
KEUWZRKO,FRHNWLNI,1227528,1551815,324287,0.2641789026401027,True,,-0.5043370447195854,5.0,584342.9210526316,1322805.0263157894,1.0397840904396993,0.35679630369469284,2.263747841649039,
FRHNWLNI,DDEXPPXU,8390,37985,29595,1.0,True,,-0.35151024609860415,6.0,1322805.0263157894,19869.447368421053,0.35679630369469284,0.7525659508825292,0.015020692371997138,
FQCLOEXA,ZXERAXWP,12817,0,12817,1.0,False,,,,,,,,,True
APQGTRMF,DNMPSKTB,4917328,4601522,315806,0.06422309026365539,False,,0.5622091096011119,6.0,296222.2972972973,6894369.368421053,0.6760383768143915,0.32496018350038297,23.27430929853894,
LUENUFGA,HXYSSRXE,5520062,5894266,374204,0.06778981830276544,True,,-0.44405755404249986,1.0,6798037.5,6756731.763157895,0.7261636701899393,0.22428434115093354,0.9939238733469615,
SDWAYPIK,FITUEHWN,121831,79063,42768,0.3510436588388834,False,,-0.35753226840140745,6.0,10909752.394736841,59190.0,0.5558296828578599,0.6491689850212896,0.005425421023171419,
DNMPSKTB,SDWAYPIK,2062329,3103112,1040783,0.5046639018313761,True,,0.6725192701049725,4.0,6894369.368421053,10909752.394736841,0.32496018350038297,0.5558296828578599,1.5824148390870725,
OXKURKXR,GYHKIVQT,24133496,18276584,5856912,0.24268808795874414,False,,0.4396385848426501,4.0,130758.57894736843,36061995.10526316,0.5868072200371253,0.3447929440653561,275.7906624220691,
VUAFAIYJ,DUCMGGNW,0,2128213,2128213,1.0,True,True,,,,,,,,
LSOIUSXD,ELQGMQWE,730774,0,730774,1.0,False,,,,,,,,,True
UIFPPCLR,ZGJXVMNI,2915914,0,2915914,1.0,False,,,,,,,,,True
MIRCVAMV,WHPUAOID,0,80876,80876,1.0,True,True,,,,,,,,
BJALXPFS,BTMOEMEP,16411238,0,16411238,1.0,False,,,,,,,,,True
UGEQLMXM,UXSPKBJR,648436,429237,219199,0.33804261330339463,False,,0.477068334446607,2.0,159171.36842105264,741563.1578947369,0.7219521884909037,0.7219038310705108,4.658897923985271,
APQGTRMF,FRHNWLNI,1227528,1551815,324287,0.2641789026401027,True,,0.37710529461004005,5.0,296222.2972972973,1322805.0263157894,0.6760383768143915,0.35679630369469284,4.465582227890779,
HXYSSRXE,SDWAYPIK,2062329,3294285,1231956,0.5973615267011229,True,,0.4863332795718338,4.0,6756731.763157895,10909752.394736841,0.22428434115093354,0.5558296828578599,1.6146493270938949,
DEWLVASR,ZKENOUDA,319283,291942,27341,0.08563249530980353,False,,0.48649116186734753,4.0,203663.37837837837,135919.15789473685,0.8440020994954969,1.1003549375667574,0.6673716157365213,
UIFPPCLR,IGDVVKUD,240,15471,15231,1.0,True,,0.4368507729057569,5.0,246194.07894736843,17738.58064516129,0.6011253305314879,2.098909721465533,0.07205120740923042,
UIFPPCLR,BLANHGYY,0,29359,29359,1.0,True,True,,,,,,,,
WHPUAOID,FRHNWLNI,1227528,0,1227528,1.0,False,,,,,,,,,True
IGDVVKUD,WQMVCOEM,70,203189,203119,1.0,True,,0.4839207866076885,5.0,17738.58064516129,158158.1052631579,2.098909721465533,0.7793146867012294,8.916051877369346,
SNHYOVBM,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,-0.4948359573238786,5.0,567407.9736842106,1357808.6315789474,1.04208885616931,0.4104911166492561,2.393002380214403,
WQMVCOEM,XIPPENFQ,40763,123681,82918,1.0,True,,-0.39153172230127176,4.0,158158.1052631579,155567.76315789475,0.7793146867012294,0.5515252552944861,0.9836218188062312,
QKXNTIIB,GKQIJYDH,0,5896588,5896588,1.0,True,True,,,,,,,,
GYHKIVQT,LPHPPJUG,940696,1163372,222676,0.23671409254424383,True,,-0.5267483968588302,1.0,36061995.10526316,1139928.605263158,0.3447929440653561,0.16576901556119567,0.03161024790602304,
AANGBULD,ZXERAXWP,0,23758,23758,1.0,True,True,,,,,,,,
DEWLVASR,LTOYKIML,0,277384,277384,1.0,True,True,,,,,,,,
FITUEHWN,DJBLNPNC,0,28989,28989,1.0,True,,0.3894605494540043,3.0,59190.0,3216.76,0.6491689850212896,1.9609764319090297,0.054346342287548574,
ZXERAXWP,AHMDUILJ,157401,126146,31255,0.1985692594075006,False,,-0.4089615659046117,1.0,9971.0,127959.47368421052,0.5939184632657805,0.37158072226629424,12.833163542694868,
HXYSSRXE,DNMPSKTB,4917328,4597462,319866,0.06504874191837519,False,,0.5787361471388054,4.0,6756731.763157895,6894369.368421053,0.22428434115093354,0.32496018350038297,1.0203704409302805,
RAWUKQMJ,AXULOHBQ,90027,64264,25763,0.2861697046441623,False,,0.5932191416735207,4.0,4281800.02631579,98606.34210526316,0.2084471778350136,0.7325974436669059,0.02302917966725025,
HXYSSRXE,WPQXWHYO,12457225,10938989,1518236,0.12187593946484872,False,,-0.36222360310149315,5.0,6756731.763157895,9272052.5,0.22428434115093354,0.2482958043423005,1.3722688460946864,
GKQIJYDH,YSYHGLQK,2624,0,2624,1.0,False,,,,,,,,,True
AANGBULD,NAQIHUKZ,0,27275,27275,1.0,True,,0.5183770446994647,2.0,99983.34615384616,7912.52,1.3148520417131202,1.972868947972541,0.07913837958398456,
OXKURKXR,XIIEJNEE,0,28989,28989,1.0,True,True,,,,,,,,
EVBVXETX,WPQXWHYO,12457225,10880505,1576720,0.12657072502102193,False,,0.679740187670262,2.0,4546713.105263158,9272052.5,0.17381426936182232,0.2482958043423005,2.0392869058016685,
LUENUFGA,AHMDUILJ,157401,124334,33067,0.21008125742530226,False,,0.3648414071052796,4.0,6798037.5,127959.47368421052,0.7261636701899393,0.37158072226629424,0.018823002033191275,
WPQXWHYO,RCBZUSIM,0,22362,22362,1.0,True,True,,,,,,,,
BEZYMBBT,DNMPSKTB,4917328,4615772,301556,0.06132517497307481,False,,0.36207815343772015,5.0,5047690.815789473,6894369.368421053,0.18652966192717593,0.32496018350038297,1.365846209687618,
JPBRUTWP,DNMPSKTB,4917328,4610276,307052,0.06244285514409452,False,,0.4682969095264983,1.0,6293026.2894736845,6894369.368421053,0.21864187296933466,0.32496018350038297,1.0955570581284924,
XIFHSOWQ,RAWUKQMJ,3106334,3823803,717469,0.23096968967277826,True,,-0.47181429356913496,4.0,209381.6052631579,4281800.02631579,1.5218381630044358,0.2084471778350136,20.449743046597998,
SDWAYPIK,ATLDMDBO,29354408,42315420,12961012,0.4415354586609275,True,,0.6330723271863558,1.0,10909752.394736841,62675611.921052635,0.5558296828578599,0.5315019670218069,5.744916076307015,
DBWLZWNK,HXYSSRXE,5520062,5860718,340656,0.061712350332296995,True,,0.38132763027919614,3.0,518086.6052631579,6756731.763157895,0.5285837933334413,0.22428434115093354,13.041703249065602,
KJNSOAHR,EVBVXETX,5417576,4476482,941094,0.17371126865594502,False,,0.4706890068477772,3.0,6250392.315789473,4546713.105263158,0.6934130836048472,0.17381426936182232,0.7274284357763345,
UGEQLMXM,APQGTRMF,20741,29624,8883,0.4282821464731691,True,,0.47977583005649804,3.0,159171.36842105264,296222.2972972973,0.7219521884909037,0.6760383768143915,1.861027521694145,
LSOIUSXD,EVBVXETX,5417576,0,5417576,1.0,False,,,,,,,,,True
EVBVXETX,BUZIIBYG,18706643,18568190,138453,0.007401274509809162,False,,0.4106075302915006,2.0,4546713.105263158,17240342.57894737,0.17381426936182232,0.13079974136664493,3.7918254747567848,
QVLMOEYE,RAWUKQMJ,3106334,3818307,711973,0.22920040150222096,True,,0.5273304037570027,6.0,2064349.6315789474,4281800.02631579,0.637311521442272,0.2084471778350136,2.0741641632870076,
VBYCLTYZ,GYHKIVQT,24133496,18236540,5896956,0.24434735854266618,False,,0.6091072261094144,2.0,498229.3157894737,36061995.10526316,0.5780085177077264,0.3447929440653561,72.38031557440735,
HCDTGMST,LUENUFGA,4261899,3820316,441583,0.10361179370979931,False,,0.5262144276540123,2.0,83280.03125,6798037.5,1.3257006983212078,0.7261636701899393,81.62866173276082,
UIFPPCLR,WQMVCOEM,70,203189,203119,1.0,True,,0.4109787952045611,4.0,246194.07894736843,158158.1052631579,0.6011253305314879,0.7793146867012294,0.6424123030877971,
BUZIIBYG,DJBLNPNC,0,25507,25507,1.0,True,,0.48835871093101,3.0,17240342.57894737,3216.76,0.13079974136664493,1.9609764319090297,0.00018658329933235026,
LLHREMKS,BJALXPFS,0,162472,162472,1.0,True,True,,,,,,,,
UXSPKBJR,DBWLZWNK,259697,218055,41642,0.1603484060270238,False,,0.56712746309485,3.0,741563.1578947369,518086.6052631579,0.7219038310705108,0.5285837933334413,0.6986412414742684,
VMAQSTJE,SAHWCZNH,0,1544594,1544594,1.0,True,True,,,,,,,,
DJBLNPNC,WHPUAOID,15511,80876,65365,1.0,True,,0.5318437031721116,1.0,3216.76,58193.81081081081,1.9609764319090297,0.9912656571287116,18.090815233592437,
JPBRUTWP,FRHNWLNI,1227528,1550775,323247,0.26333167145678144,True,,0.36044938306123675,6.0,6293026.2894736845,1322805.0263157894,0.21864187296933466,0.35679630369469284,0.21020173211868495,
JERHKLYW,XIFHSOWQ,0,77719,77719,1.0,True,True,,,,,,,,
ATLDMDBO,XUOIQPFL,3141828,3758350,616522,0.19623034742831244,True,,0.48362637523367835,1.0,62675611.921052635,4762489.263157895,0.5315019670218069,0.3834218558464716,0.0759863225453118,
NZKBIBNU,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,0.435520280788,4.0,245059.86842105264,1357808.6315789474,0.4644919862904115,0.4104911166492561,5.540722111406718,
ATLDMDBO,OXKURKXR,198451,65751,132700,0.6686789182216265,False,,0.555645948215501,2.0,62675611.921052635,130758.57894736843,0.5315019670218069,0.5868072200371253,0.00208627526624031,
QRKRBYJL,SDWAYPIK,2062329,3103112,1040783,0.5046639018313761,True,,0.6744753952842203,1.0,5493522.5,10909752.394736841,0.8143102638315541,0.5558296828578599,1.985930228689669,
LSOIUSXD,FQCLOEXA,1505537,0,1505537,1.0,False,,,,,,,,,True
JSLXRQOK,STZDBITS,21337883,51317884,29980001,1.0,True,,0.4345551091336863,6.0,16689.61111111111,25108831.39473684,1.9627331870433546,0.4279690443993862,1504.458745477936,
DUCMGGNW,UIFPPCLR,0,80876,80876,1.0,True,True,,,,,,,,
ZGJXVMNI,GYHKIVQT,24133496,17985794,6147702,0.2547373161352172,False,,-0.7206094363999526,4.0,2174920.8421052634,36061995.10526316,0.3916190062822348,0.3447929440653561,16.58083108457232,
ZCELVYQU,ZGJXVMNI,0,1896222,1896222,1.0,True,True,,,,,,,,
LSOIUSXD,QKXNTIIB,0,2170545,2170545,1.0,True,True,,,,,,,,
VUAFAIYJ,SDWAYPIK,0,3303840,3303840,1.0,True,True,,,,,,,,
QJQJSWFU,LUENUFGA,0,3625984,3625984,1.0,True,True,,,,,,,,
STZDBITS,FQCLOEXA,1505537,0,1505537,1.0,False,,,,,,,,,True
IGDVVKUD,WHPUAOID,15511,80876,65365,1.0,True,,0.45303989501864805,6.0,17738.58064516129,58193.81081081081,2.098909721465533,0.9912656571287116,3.2806351294338114,
DDEXPPXU,XIIEJNEE,0,28989,28989,1.0,True,True,,,,,,,,
BLANHGYY,FITUEHWN,121831,80876,40955,0.33616238888296085,False,,0.4947383652132148,5.0,18061.291666666668,59190.0,1.4559018088890414,0.6491689850212896,3.277174251564695,
ZCELVYQU,IGDVVKUD,0,15471,15471,1.0,True,True,,,,,,,,
MBSBZBXA,FTSVTTSR,114245,188925,74680,0.6536828745240492,True,,0.35332540841332,5.0,3549002.5789473685,184544.0810810811,0.5416975162119719,1.3647723322174365,0.051998857982181776,
ZXERAXWP,AANGBULD,0,0,0,1.0,False,,,,,,,,,True
JERHKLYW,ATLDMDBO,0,42045900,42045900,1.0,True,True,,,,,,,,
IGDVVKUD,QVLMOEYE,923979,1219765,295786,0.32012199411458486,True,,0.5210777901846047,2.0,17738.58064516129,2064349.6315789474,2.098909721465533,0.637311521442272,116.37625765407888,
QVLMOEYE,QRKRBYJL,1702859,126842,1576017,0.925512329558701,False,,0.7399645313476066,1.0,2064349.6315789474,5493522.5,0.637311521442272,0.8143102638315541,2.661139574403489,
APQGTRMF,OXKURKXR,198451,69233,129218,0.6511330252807997,False,,0.4809747817811106,2.0,296222.2972972973,130758.57894736843,0.6760383768143915,0.5868072200371253,0.44142044721277457,
FITUEHWN,BEZYMBBT,5437047,3400574,2036473,0.37455497441901825,False,,-0.4159088447422061,3.0,59190.0,5047690.815789473,0.6491689850212896,0.18652966192717593,85.27945287699735,
QRKRBYJL,BUZIIBYG,18706643,18601780,104863,0.0056056557020947055,False,,0.44183293153789494,2.0,5493522.5,17240342.57894737,0.8143102638315541,0.13079974136664493,3.138303807611122,
FRHNWLNI,GYHKIVQT,24133496,18214766,5918730,0.24524959003038765,False,,0.5350819479311014,6.0,1322805.0263157894,36061995.10526316,0.35679630369469284,0.3447929440653561,27.261761474932726,
SAHWCZNH,MIRCVAMV,23895,27176,3281,0.13730906047290228,True,,0.4095347385031933,5.0,2158882.052631579,80421.0,0.5873070613632748,1.4964591179751747,0.03725122449462696,
DEWLVASR,LSOIUSXD,0,64550,64550,1.0,True,True,,,,,,,,
ZCELVYQU,BTMOEMEP,0,9050284,9050284,1.0,True,True,,,,,,,,
